24-5-2024 18:52:23.000 , 319949 , 4221.6733, N, 7105.2725, W, 13.00, 0.02, 0.00, 7
24-5-2024 18:52:24.000 , 320955 , 4221.6733, N, 7105.2725, W, 13.20, 0.05, 0.00, 7
24-5-2024 18:52:25.000 , 322074 , 4221.6733, N, 7105.2725, W, 13.30, 0.04, 0.00, 7
24-5-2024 18:52:26.000 , 323083 , 4221.6733, N, 7105.2725, W, 13.50, 0.21, 0.00, 7
24-5-2024 18:52:27.000 , 324198 , 4221.6733, N, 7105.2725, W, 13.50, 0.12, 0.00, 7
24-5-2024 18:52:28.000 , 325203 , 4221.6733, N, 7105.2725, W, 13.50, 0.11, 0.00, 7
24-5-2024 18:52:29.000 , 326294 , 4221.6733, N, 7105.2725, W, 13.60, 0.15, 0.00, 7
24-5-2024 18:52:30.000 , 327296 , 4221.6733, N, 7105.2725, W, 13.50, 0.32, 0.00, 7
24-5-2024 18:52:31.000 , 328297 , 4221.6733, N, 7105.2725, W, 13.40, 0.08, 0.00, 7
24-5-2024 18:52:33.000 , 329950 , 4221.6733, N, 7105.2729, W, 13.50, 0.04, 0.00, 7
24-5-2024 18:52:34.000 , 330952 , 4221.6733, N, 7105.2729, W, 13.50, 0.24, 0.00, 7
24-5-2024 18:52:35.000 , 332076 , 4221.6733, N, 7105.2725, W, 13.90, 0.04, 0.00, 7
24-5-2024 18:52:36.000 , 333199 , 4221.6733, N, 7105.2729, W, 13.80, 0.20, 0.00, 7
24-5-2024 18:52:37.000 , 334293 , 4221.6733, N, 7105.2729, W, 13.90, 0.24, 0.00, 7
24-5-2024 18:52:38.000 , 335295 , 4221.6733, N, 7105.2729, W, 14.00, 0.37, 0.00, 7
24-5-2024 18:52:40.000 , 336953 , 4221.6733, N, 7105.2729, W, 14.00, 0.49, 0.00, 6
24-5-2024 18:52:41.000 , 338072 , 4221.6733, N, 7105.2729, W, 14.10, 0.08, 0.00, 7
24-5-2024 18:52:42.000 , 339198 , 4221.6733, N, 7105.2729, W, 14.10, 0.06, 0.00, 5
24-5-2024 18:52:43.000 , 340198 , 4221.6733, N, 7105.2725, W, 14.00, 0.41, 0.00, 5
24-5-2024 18:52:44.000 , 341278 , 4221.6733, N, 7105.2720, W, 13.60, 0.67, 0.00, 3
24-5-2024 18:52:45.000 , 342289 , 4221.6733, N, 7105.2720, W, 13.60, 0.31, 0.00, 5
24-5-2024 18:52:46.000 , 343294 , 4221.6729, N, 7105.2725, W, 13.40, 0.25, 0.00, 6
24-5-2024 18:52:47.000 , 344299 , 4221.6729, N, 7105.2715, W, 13.30, 0.78, 0.00, 6
24-5-2024 18:52:51.000 , 347947 , 4221.6724, N, 7105.2705, W, 13.30, 0.79, 0.00, 0
24-5-2024 18:52:52.000 , 349067 , 4221.6724, N, 7105.2715, W, 13.30, 0.36, 0.00, 4
24-5-2024 18:52:53.000 , 350074 , 4221.6729, N, 7105.2720, W, 13.30, 0.37, 0.00, 7
24-5-2024 18:52:54.000 , 351266 , 4221.6729, N, 7105.2720, W, 13.10, 0.32, 0.00, 7
24-5-2024 18:52:56.000 , 352949 , 4221.6729, N, 7105.2720, W, 13.10, 0.07, 0.00, 7
24-5-2024 18:52:57.000 , 354071 , 4221.6729, N, 7105.2720, W, 13.00, 0.04, 0.00, 6
24-5-2024 18:52:58.000 , 355078 , 4221.6729, N, 7105.2725, W, 13.10, 0.88, 0.00, 7
24-5-2024 18:52:59.000 , 356197 , 4221.6724, N, 7105.2725, W, 13.00, 0.12, 0.00, 7
24-5-2024 18:53:00.000 , 357266 , 4221.6724, N, 7105.2725, W, 13.10, 0.38, 0.00, 7
24-5-2024 18:53:01.000 , 358269 , 4221.6719, N, 7105.2725, W, 13.00, 0.26, 0.00, 7
24-5-2024 18:53:03.000 , 359945 , 4221.6709, N, 7105.2725, W, 12.90, 0.62, 0.00, 7
24-5-2024 18:53:04.000 , 360950 , 4221.6709, N, 7105.2725, W, 12.90, 0.61, 0.00, 7
24-5-2024 18:53:05.000 , 361952 , 4221.6709, N, 7105.2725, W, 12.90, 0.28, 0.00, 7
24-5-2024 18:53:06.000 , 363072 , 4221.6714, N, 7105.2725, W, 12.70, 0.58, 0.00, 7
24-5-2024 18:53:07.000 , 364195 , 4221.6709, N, 7105.2729, W, 12.90, 0.13, 0.00, 7
24-5-2024 18:53:08.000 , 365265 , 4221.6714, N, 7105.2734, W, 13.20, 0.14, 0.00, 7
24-5-2024 18:53:10.000 , 366949 , 4221.6719, N, 7105.2739, W, 13.00, 0.27, 0.00, 7
24-5-2024 18:53:11.000 , 368071 , 4221.6719, N, 7105.2744, W, 13.10, 0.11, 0.00, 7
24-5-2024 18:53:12.000 , 369075 , 4221.6724, N, 7105.2744, W, 13.00, 0.02, 0.00, 7
24-5-2024 18:53:13.000 , 370285 , 4221.6724, N, 7105.2744, W, 12.80, 0.01, 0.00, 6
24-5-2024 18:53:14.000 , 371292 , 4221.6729, N, 7105.2749, W, 12.60, 0.06, 0.00, 6
24-5-2024 18:53:15.000 , 372321 , 4221.6729, N, 7105.2749, W, 12.30, 0.08, 0.00, 7
24-5-2024 18:53:16.000 , 373323 , 4221.6733, N, 7105.2749, W, 12.10, 0.04, 0.00, 7
24-5-2024 18:53:18.000 , 374955 , 4221.6733, N, 7105.2749, W, 12.00, 0.08, 0.00, 7
24-5-2024 18:53:19.000 , 376074 , 4221.6738, N, 7105.2754, W, 11.70, 0.34, 0.00, 7
24-5-2024 18:53:20.000 , 377076 , 4221.6738, N, 7105.2749, W, 11.60, 0.49, 0.00, 7
