,datetime,millis,lat,dir1,lon,dir2,altitude,speed,angle,satellites
759,24-5-2024 19:06:04.000 ,1142938,42.361043333333335, N,-71.08732166666667, W,36.6,1.58,226.1,8
760,24-5-2024 19:06:05.000 ,1144184,42.36105166666667, N,-71.08733666666667, W,35.1,1.75,233.88,8
761,24-5-2024 19:06:06.000 ,1145186,42.36105166666667, N,-71.087345, W,34.1,1.34,231.53,8
762,24-5-2024 19:06:07.000 ,1146306,42.36105166666667, N,-71.087345, W,33.7,0.75,231.53,8
763,24-5-2024 19:06:08.000 ,1147309,42.36105166666667, N,-71.08735333333334, W,33.0,0.65,231.53,8
764,24-5-2024 19:06:09.000 ,1148321,42.36105166666667, N,-71.08736166666667, W,32.5,1.15,230.39,8
765,24-5-2024 19:06:10.000 ,1149321,42.36105166666667, N,-71.08737, W,31.7,1.5,238.68,8
766,24-5-2024 19:06:12.000 ,1150931,42.361043333333335, N,-71.087395, W,30.9,1.54,241.62,7
767,24-5-2024 19:06:13.000 ,1151936,42.361043333333335, N,-71.08740166666666, W,30.4,1.74,233.83,7
768,24-5-2024 19:06:14.000 ,1152938,42.361035, N,-71.08740166666666, W,30.0,1.54,224.4,7
769,24-5-2024 19:06:15.000 ,1154057,42.36102666666667, N,-71.08741, W,29.3,1.13,224.4,8
770,24-5-2024 19:06:16.000 ,1155305,42.36102666666667, N,-71.08741, W,29.1,1.08,224.4,8
771,24-5-2024 19:06:17.000 ,1156318,42.361043333333335, N,-71.08741833333333, W,28.5,1.6,277.56,8
772,24-5-2024 19:06:19.000 ,1157927,42.361043333333335, N,-71.08740166666666, W,28.4,1.19,277.56,7
773,24-5-2024 19:06:20.000 ,1159051,42.361043333333335, N,-71.087395, W,27.8,0.6,277.56,6
774,24-5-2024 19:06:21.000 ,1160052,42.361035, N,-71.08738666666666, W,27.8,0.9,277.56,6
775,24-5-2024 19:06:22.000 ,1161058,42.36102666666667, N,-71.08737, W,27.6,1.14,277.56,5
776,24-5-2024 19:06:23.000 ,1162302,42.36102666666667, N,-71.08735333333334, W,27.5,1.07,277.56,7
777,24-5-2024 19:06:24.000 ,1163312,42.361043333333335, N,-71.087345, W,27.3,0.46,277.56,6
778,24-5-2024 19:06:26.000 ,1164931,42.36105166666667, N,-71.08732166666667, W,27.6,0.73,277.56,6
779,24-5-2024 19:06:27.000 ,1166055,42.36105166666667, N,-71.08728833333333, W,27.2,0.67,277.56,8
780,24-5-2024 19:06:28.000 ,1167057,42.36105166666667, N,-71.08727166666667, W,27.1,0.92,277.56,7
781,24-5-2024 19:06:29.000 ,1168302,42.361043333333335, N,-71.08725666666666, W,26.7,0.91,277.56,7
782,24-5-2024 19:06:30.000 ,1169305,42.36105166666667, N,-71.08724, W,26.4,0.33,277.56,7
783,24-5-2024 19:06:32.000 ,1170930,42.361035, N,-71.08720666666666, W,26.1,1.18,277.56,7
784,24-5-2024 19:06:33.000 ,1172056,42.36102666666667, N,-71.08719, W,25.6,1.21,277.56,8
785,24-5-2024 19:06:34.000 ,1173303,42.36102666666667, N,-71.08718333333333, W,25.3,1.04,277.56,8
786,24-5-2024 19:06:35.000 ,1174306,42.361018333333334, N,-71.087175, W,25.0,1.36,277.56,8
787,24-5-2024 19:06:36.000 ,1175310,42.361018333333334, N,-71.08716666666666, W,24.7,1.08,277.56,8
788,24-5-2024 19:06:38.000 ,1176930,42.361018333333334, N,-71.08715833333333, W,24.3,0.58,277.56,8
789,24-5-2024 19:06:39.000 ,1178052,42.361003333333336, N,-71.08715, W,24.0,0.75,277.56,8
790,24-5-2024 19:06:40.000 ,1179057,42.36098666666667, N,-71.08713333333333, W,23.8,1.16,277.56,8
791,24-5-2024 19:06:41.000 ,1180299,42.36097, N,-71.087125, W,23.8,1.22,277.56,8
792,24-5-2024 19:06:42.000 ,1181304,42.36096166666667, N,-71.08711833333334, W,23.6,1.3,277.56,8
793,24-5-2024 19:06:43.000 ,1182309,42.360953333333335, N,-71.087125, W,23.5,0.8,277.56,8
794,24-5-2024 19:06:45.000 ,1183926,42.360953333333335, N,-71.08715, W,23.6,0.63,277.56,8
795,24-5-2024 19:06:46.000 ,1184928,42.360953333333335, N,-71.08715, W,23.4,0.58,277.56,7
796,24-5-2024 19:06:47.000 ,1186052,42.360953333333335, N,-71.08716666666666, W,23.5,0.69,277.56,7
797,24-5-2024 19:06:48.000 ,1187056,42.360945, N,-71.087175, W,23.4,0.45,277.56,7
798,24-5-2024 19:06:49.000 ,1188303,42.360953333333335, N,-71.08716666666666, W,23.5,0.6,277.56,7
799,24-5-2024 19:06:50.000 ,1189305,42.360945, N,-71.08719, W,23.2,0.72,277.56,8
800,24-5-2024 19:06:51.000 ,1190307,42.36093, N,-71.08722333333333, W,22.8,1.45,277.56,8
801,24-5-2024 19:06:53.000 ,1191925,42.360888333333335, N,-71.08727166666667, W,22.2,2.09,277.56,8
802,24-5-2024 19:06:54.000 ,1192927,42.36085666666666, N,-71.087305, W,21.8,3.17,277.56,6
803,24-5-2024 19:06:55.000 ,1194051,42.36083166666667, N,-71.08731333333333, W,21.0,2.68,277.56,5
804,24-5-2024 19:06:56.000 ,1195294,42.36080666666667, N,-71.08731333333333, W,20.7,2.59,277.56,4
